name,label,category,subcategory
20250103_Q2_barracuda.png,Sand,SAND (SA),Sand (SA)
20250103_Q2_barracuda.png,Sand,SAND (SA),Sand (SA)
20250103_Q2_barracuda.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250103_Q2_barracuda.png,Sand,SAND (SA),Sand (SA)
20250103_Q2_barracuda.png,Sand,SAND (SA),Sand (SA)
20250103_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q2_barracuda.png,Sand,SAND (SA),Sand (SA)
20250103_Q2_barracuda.png,Sand,SAND (SA),Sand (SA)
20250103_Q2_barracuda.png,Sand,SAND (SA),Sand (SA)
20250103_Q2_barracuda.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250103_Q2_barracuda.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250103_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q2_barracuda.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250103_Q2_barracuda.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250103_Q2_barracuda.png,HcD,CORAL (CO),Digitate (DIG)
20250103_Q2_barracuda.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250103_Q2_barracuda.png,Sand,SAND (SA),Sand (SA)
20250103_Q2_barracuda.png,Sand,SAND (SA),Sand (SA)
20250103_Q2_barracuda.png,Sand,SAND (SA),Sand (SA)
20250103_Q2_barracuda.png,Sand,SAND (SA),Sand (SA)
20250103_Q2_barracuda.png,Sand,SAND (SA),Sand (SA)
20250103_Q2_barracuda.png,Sand,SAND (SA),Sand (SA)
20250103_Q2_barracuda.png,Sand,SAND (SA),Sand (SA)
20250103_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250103_Q2_barracuda.png,Sand,SAND (SA),Sand (SA)
20250103_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250103_Q2_barracuda.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250103_Q2_barracuda.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250103_Q2_barracuda.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250103_Q2_barracuda.png,HC_massive,CORAL (CO),Massive (MAS)
20250103_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q2_barracuda.png,Sand,SAND (SA),Sand (SA)
20250103_Q2_barracuda.png,HC_massive,CORAL (CO),Massive (MAS)
20250103_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q2_barracuda.png,TAPE,TAPE (TP),Tape (TP)
20250103_Q2_barracuda.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250103_Q2_barracuda.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250103_Q2_barracuda.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250103_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q2_barracuda.png,Sand,SAND (SA),Sand (SA)
20250103_Q2_barracuda.png,TAPE,TAPE (TP),Tape (TP)
20250103_Q2_barracuda.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250103_Q2_barracuda.png,SP_enc,SPONGE (SP),Sponge Encrusting (SPE)
20250103_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q2_barracuda.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250103_Q2_barracuda.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250103_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Sand,SAND (SA),Sand (SA)
20250103_Q3_positive.png,HC_massive,CORAL (CO),Massive (MAS)
20250103_Q3_positive.png,Sand,SAND (SA),Sand (SA)
20250103_Q3_positive.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250103_Q3_positive.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Sand,SAND (SA),Sand (SA)
20250103_Q3_positive.png,Sand,SAND (SA),Sand (SA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250103_Q3_positive.png,SP_enc,SPONGE (SP),Sponge Encrusting (SPE)
20250103_Q3_positive.png,SP_enc,SPONGE (SP),Sponge Encrusting (SPE)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,SP_enc,SPONGE (SP),Sponge Encrusting (SPE)
20250103_Q3_positive.png,SP_enc,SPONGE (SP),Sponge Encrusting (SPE)
20250103_Q3_positive.png,SP_enc,SPONGE (SP),Sponge Encrusting (SPE)
20250103_Q3_positive.png,SP_enc,SPONGE (SP),Sponge Encrusting (SPE)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Sand,SAND (SA),Sand (SA)
20250103_Q3_positive.png,Sand,SAND (SA),Sand (SA)
20250103_Q3_positive.png,Sand,SAND (SA),Sand (SA)
20250103_Q3_positive.png,Sand,SAND (SA),Sand (SA)
20250103_Q3_positive.png,Sand,SAND (SA),Sand (SA)
20250103_Q3_positive.png,Sand,SAND (SA),Sand (SA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250103_Q3_positive.png,Sand,SAND (SA),Sand (SA)
20250103_Q3_positive.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250103_Q3_positive.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250103_Q3_positive.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250103_Q3_positive.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Sand,SAND (SA),Sand (SA)
20250103_Q3_positive.png,Sand,SAND (SA),Sand (SA)
20250103_Q3_positive.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250103_Q3_positive.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250103_Q3_positive.png,Sand,SAND (SA),Sand (SA)
20250103_Q3_positive.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250103_Q3_positive.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Sand,SAND (SA),Sand (SA)
20250103_Q3_positive.png,Sand,SAND (SA),Sand (SA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Sand,SAND (SA),Sand (SA)
20250103_Q3_positive.png,Sand,SAND (SA),Sand (SA)
20250103_Q3_positive.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250103_Q3_positive.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250103_Q3_positive.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250103_Q3_positive.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250103_Q3_positive.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250103_Q3_positive.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250103_Q3_positive.png,Sand,SAND (SA),Sand (SA)
20250103_Q3_positive.png,Sand,SAND (SA),Sand (SA)
20250103_Q3_positive.png,Sand,SAND (SA),Sand (SA)
20250103_Q3_positive.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Sand,SAND (SA),Sand (SA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Sand,SAND (SA),Sand (SA)
20250103_Q3_positive.png,Sand,SAND (SA),Sand (SA)
20250103_Q3_positive.png,TAPE,TAPE (TP),Tape (TP)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Sand,SAND (SA),Sand (SA)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250103_Q4_negative.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250103_Q4_negative.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Sand,SAND (SA),Sand (SA)
20250103_Q4_negative.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250103_Q4_negative.png,HcD,CORAL (CO),Digitate (DIG)
20250103_Q4_negative.png,HcD,CORAL (CO),Digitate (DIG)
20250103_Q4_negative.png,HcD,CORAL (CO),Digitate (DIG)
20250103_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250103_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250103_Q4_negative.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250103_Q4_negative.png,Sand,SAND (SA),Sand (SA)
20250103_Q4_negative.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250103_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250103_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250103_Q4_negative.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20250103_Q4_negative.png,Sand,SAND (SA),Sand (SA)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250103_Q4_negative.png,Sand,SAND (SA),Sand (SA)
20250103_Q4_negative.png,Sand,SAND (SA),Sand (SA)
20250103_Q4_negative.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250103_Q4_negative.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250103_Q4_negative.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250103_Q4_negative.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250103_Q4_negative.png,Sand,SAND (SA),Sand (SA)
20250103_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250103_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250103_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250103_Q4_negative.png,Sand,SAND (SA),Sand (SA)
20250103_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250103_Q4_negative.png,Sand,SAND (SA),Sand (SA)
20250103_Q4_negative.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Sand,SAND (SA),Sand (SA)
20250103_Q4_negative.png,Sand,SAND (SA),Sand (SA)
20250103_Q4_negative.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250103_Q4_negative.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250103_Q4_negative.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250103_Q4_negative.png,Sand,SAND (SA),Sand (SA)
20250103_Q4_negative.png,Sand,SAND (SA),Sand (SA)
20250103_Q4_negative.png,Sand,SAND (SA),Sand (SA)
20250103_Q4_negative.png,Sand,SAND (SA),Sand (SA)
20250103_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250103_Q4_negative.png,Sand,SAND (SA),Sand (SA)
20250103_Q4_negative.png,Sand,SAND (SA),Sand (SA)
20250103_Q4_negative.png,Sand,SAND (SA),Sand (SA)
20250103_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250103_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250103_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250103_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20250103_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250107_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250107_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250107_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250107_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20250107_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20250107_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20250107_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20250107_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250107_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250107_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250107_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250107_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250107_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250107_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20250107_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20250107_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20250107_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20250107_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20250107_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20250107_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20250107_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250107_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20250107_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20250107_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,SP_enc,SPONGE (SP),Sponge Encrusting (SPE)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20250107_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20250107_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20250107_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20250107_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20250107_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20250107_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,TAPE,TAPE (TP),Tape (TP)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20250107_Q2_barracuda.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q2_barracuda.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q2_barracuda.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q2_barracuda.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q2_barracuda.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q2_barracuda.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q2_barracuda.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q2_barracuda.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q2_barracuda.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q2_barracuda.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q2_barracuda.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q2_barracuda.png,C_branch,CORAL (CO),Branching (BR)
20250107_Q2_barracuda.png,HcD,CORAL (CO),Digitate (DIG)
20250107_Q2_barracuda.png,HcD,CORAL (CO),Digitate (DIG)
